#,Job_ID,WeatherFile,ModelFile,@@P1_Wall_R@@,@@P2_Roof_R@@,@@P3_Roof_Abs@@,@@P4_U@@,@@P4_SHGC@@,@@P4_VT@@,@@P5_COP@@,@@P6_ClgSetp@@,@@P7_LPD@@,Message,Warnings,Errors,Hours,Minutes,Seconds,Scenario,Total_Site_Energy_GJ,EUI_MJ_m2,Electricity_EndUse_GJ,NaturalGas_EndUse_GJ,P8_PV_kW,P9_BESS_kWh,Net_EUI_kWh_m2,LCE_tCO2_m2,LCC_USD_m2
58,LHS-000058,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.56888738734588,0.23,1.5,0.15,0.2,4.15,24.0,5.3,EnergyPlus Completed Successfully,7471191,12,0,1,44.37,2,2015.2,404.48,153463.68,9347.97,120,60,76.22548730987108,3.323866051786431,1102.6597629504208
59,LHS-000059,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,5.56888738734588,0.37,1.5,0.15,0.2,3.65,24.0,6.0,EnergyPlus Completed Successfully,7471074,5,0,1,45.34,2,2123.84,426.29,159333.21,9348.57,0,30,118.41388888888889,5.130998,1712.9471422264176
60,LHS-000060,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.94388738734588,0.37,1.5,0.15,0.2,4.15,26.0,5.3,EnergyPlus Completed Successfully,8925885,0,0,1,49.31,2,2046.07,410.68,138534.41,9342.85,150,60,68.9151924706722,3.0115293147330386,996.9107771588291
61,LHS-000061,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.56888738734588,0.37,1.5,0.13,0.17,3.39928881549157,25.5,6.66362,EnergyPlus Completed Successfully,8164826,13,0,1,55.47,2,2204.61,442.5,156284.9,9345.12,30,30,113.88414960524554,4.930562262946607,1647.4210115186563
62,LHS-000062,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.31888738734588,0.23,1.5,0.13,0.17,3.39928881549157,26.0,5.3,EnergyPlus Completed Successfully,8746016,14,0,2,5.65,2,2153.89,432.32,146384.95,9343.59,30,0,111.05637182746777,4.8145962629466075,1606.5150510038309
63,LHS-000063,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.94388738734588,0.45,1.5,0.17,0.24,3.65,25.0,4.6,EnergyPlus Completed Successfully,7665736,0,0,1,40.95,2,2072.04,415.89,148555.72,9345.16,0,30,115.52499999999999,5.005256,1671.1571629185407
64,LHS-000064,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.31888738734588,0.3,1.5,0.13,0.17,4.15,24.0,6.0,EnergyPlus Completed Successfully,7473831,0,0,1,29.2,2,2018.14,405.07,150546.47,9349.46,90,120,85.4218932601811,3.718396788839823,1235.6927833093673
65,LHS-000065,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.31888738734588,0.23,1.5,0.15,0.2,4.4,24.5,5.3,EnergyPlus Completed Successfully,7077837,0,0,1,26.11,2,1956.7,392.74,145812.4,9346.09,0,90,109.09444444444445,4.72809,1578.1342762861038
66,LHS-000066,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.81888738734588,0.37,2.86184304,0.219,0.2409,4.15,24.5,4.6,EnergyPlus Completed Successfully,7394513,12,0,1,48.85,2,2018.61,405.17,150586.89,9346.59,90,150,85.44967103795886,3.7183467888398227,1236.0946100334816
67,LHS-000067,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.19388738734588,0.45,1.5,0.15,0.2,3.39928881549157,24.0,4.6,EnergyPlus Completed Successfully,7509713,0,0,1,29.83,2,2155.0,432.54,165245.87,9348.0,120,30,84.01993175431554,3.6600700517864313,1215.4123417368653
68,LHS-000068,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.31888738734588,0.23,1.5,0.17,0.24,4.15,26.0,6.66362,EnergyPlus Completed Successfully,8884223,0,0,1,48.74,2,2056.29,412.73,140498.57,9343.46,150,150,69.48463691511665,3.0302773147330395,1005.1482250031704
69,LHS-000069,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.56888738734588,0.3,1.5,0.15,0.2,4.4,25.5,6.66362,EnergyPlus Completed Successfully,8398218,0,0,1,37.9,2,2052.68,412.0,144320.88,9344.33,90,90,87.34689326018109,3.7929407888398226,1263.5393752904808
70,LHS-000070,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.81888738734588,0.3,1.5,0.13,0.17,3.65,24.0,5.3,EnergyPlus Completed Successfully,7492195,13,0,1,43.27,2,2084.86,418.46,157943.97,9348.26,90,30,89.14133770462553,3.8787077888398227,1289.4973816682582
71,LHS-000071,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.31888738734588,0.3,1.5,0.13,0.17,3.39928881549157,25.0,5.3,EnergyPlus Completed Successfully,7605614,13,0,1,51.1,2,2158.06,433.16,156132.36,9346.9,30,150,111.2897051608011,4.828896262946607,1609.8903954863906
72,LHS-000072,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.31888738734588,0.45,2.86184304,0.219,0.2409,4.4,26.0,6.0,EnergyPlus Completed Successfully,9180155,0,0,2,1.93,2,2077.44,416.97,144017.93,9343.93,150,0,70.66241469289443,3.0804863147330392,1022.1856781056124
73,LHS-000073,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.56888738734588,0.45,1.6,0.19,0.27,3.65,25.0,6.66362,EnergyPlus Completed Successfully,7838048,0,0,1,42.38,2,2181.85,437.93,159936.0,9346.19,0,90,121.64722222222223,5.2632069999999995,1759.7197729133104
74,LHS-000074,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.19388738734588,0.45,1.6,0.19,0.27,3.65,26.0,4.6,EnergyPlus Completed Successfully,8846982,13,0,2,4.66,2,2087.75,419.04,139573.1,9345.29,30,30,107.36748293857889,4.6576662629466075,1553.1524620414657
75,LHS-000075,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.81888738734588,0.3,1.5,0.15,0.2,4.15,25.5,4.0,EnergyPlus Completed Successfully,8290683,0,0,1,47.83,2,1946.02,390.6,131187.02,9344.47,150,120,63.33741469289442,2.773626314733039,916.2239709566978
76,LHS-000076,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.31888738734588,0.45,1.5,0.17,0.24,4.15,24.0,6.0,EnergyPlus Completed Successfully,7526152,12,0,1,43.45,2,2027.09,406.87,150295.52,9349.35,90,0,85.9218932601811,3.7368487888398234,1242.9256643434228
77,LHS-000077,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.19388738734588,0.45,1.5,0.15,0.2,3.39928881549157,25.5,4.0,EnergyPlus Completed Successfully,8286967,0,0,1,45.83,2,2114.76,424.46,144454.49,9345.08,120,30,81.7754873098711,3.563110051786431,1182.944742428438
78,LHS-000078,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.31888738734588,0.37,1.6,0.19,0.27,4.4,24.0,5.3,EnergyPlus Completed Successfully,7566711,14,0,1,45.56,2,1995.5,400.53,150974.77,9348.49,0,90,111.25833333333333,4.8215699999999995,1609.4365780945993
79,LHS-000079,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.81888738734588,0.23,1.5,0.15,0.2,4.4,26.0,5.3,EnergyPlus Completed Successfully,8781164,9,0,2,1.28,2,1923.18,386.01,129784.91,9343.7,30,90,98.19248293857888,4.263567262946607,1420.4290950665456
80,LHS-000080,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.81888738734588,0.45,1.5,0.13,0.17,3.39928881549157,25.5,6.0,EnergyPlus Completed Successfully,8349514,0,0,2,8.15,2,2262.5,454.12,158473.78,9344.8,150,120,80.98185913733886,3.535376314733038,1171.464306114037
81,LHS-000081,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.81888738734588,0.23,1.5,0.13,0.17,3.9,25.5,6.66362,EnergyPlus Completed Successfully,8238860,14,0,1,56.23,2,2099.46,421.39,147635.82,9345.08,120,120,80.92270953209331,3.521091051786431,1170.6086619981318
82,LHS-000082,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.94388738734588,0.23,1.6,0.19,0.27,3.39928881549157,25.0,5.3,EnergyPlus Completed Successfully,7769284,0,0,1,38.07,2,2199.93,441.56,157959.26,9345.9,60,90,104.59052143271332,4.542164525893215,1512.981597625311
83,LHS-000083,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,5.56888738734588,0.23,1.6,0.19,0.27,3.9,25.5,6.66362,EnergyPlus Completed Successfully,8311701,0,0,1,45.89,2,2105.61,422.63,147917.14,9343.8,120,150,81.26715397653774,3.5369890517864304,1175.591313377148
84,LHS-000084,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.19388738734588,0.45,1.6,0.19,0.27,3.39928881549157,26.0,5.3,EnergyPlus Completed Successfully,8886192,0,0,1,56.35,2,2200.78,441.73,148617.44,9343.5,120,90,86.57270953209331,3.7723910517864305,1252.34021768296
85,LHS-000085,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.19388738734588,0.45,2.86184304,0.219,0.2409,4.4,24.5,4.0,EnergyPlus Completed Successfully,7346752,0,0,1,54.57,2,1937.24,388.83,143181.53,9348.08,120,90,71.87826508764886,3.133691051786431,1039.7738806265493
86,LHS-000086,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.19388738734588,0.3,2.86184304,0.219,0.2409,4.4,25.0,6.0,EnergyPlus Completed Successfully,7964035,11,0,1,55.88,2,2014.74,404.39,146351.07,9346.21,30,150,103.29803849413443,4.481475262946607,1494.2848469587345
87,LHS-000087,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.56888738734588,0.45,1.6,0.19,0.27,3.39928881549157,25.0,6.0,EnergyPlus Completed Successfully,8104914,0,0,1,45.78,2,2302.34,462.11,170016.66,9345.98,90,90,101.26633770462553,4.402070788839822,1464.894746744106
88,LHS-000088,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.31888738734588,0.23,1.5,0.15,0.2,3.65,24.0,6.66362,EnergyPlus Completed Successfully,7521591,14,0,1,57.99,2,2239.41,449.48,175292.4,9348.53,60,30,106.79052143271332,4.626410525893215,1544.8062741751555
89,LHS-000089,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.19388738734588,0.3,1.6,0.19,0.27,3.65,25.0,6.66362,EnergyPlus Completed Successfully,8021273,0,0,1,55.72,2,2246.52,450.91,166535.79,9346.36,150,60,80.0901924706722,3.486894314733039,1158.5656682699716
90,LHS-000090,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.81888738734588,0.23,1.5,0.13,0.17,3.39928881549157,25.0,4.0,EnergyPlus Completed Successfully,7514549,14,0,1,56.53,2,2078.45,417.18,146222.34,9345.31,120,90,79.75326508764886,3.4787330517864303,1153.6917569129241
91,LHS-000091,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.19388738734588,0.23,1.5,0.13,0.17,3.65,25.5,4.6,EnergyPlus Completed Successfully,8103268,15,0,2,0.78,2,2029.05,407.26,138481.29,9344.22,150,30,67.96519247067218,2.971637314733038,983.1683031941235
92,LHS-000092,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.31888738734588,0.23,1.5,0.17,0.24,3.39928881549157,24.0,4.6,EnergyPlus Completed Successfully,7555671,13,0,1,52.92,2,2235.92,448.78,174933.8,9348.64,60,90,106.59607698826886,4.627990525893215,1541.9934871063558
93,LHS-000093,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.94388738734588,0.23,2.86184304,0.219,0.2409,4.4,26.0,6.66362,EnergyPlus Completed Successfully,9106210,12,0,2,11.22,2,2065.17,414.51,141486.82,9344.59,0,150,115.14166666666667,4.979283,1665.6119541257651
94,LHS-000094,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.94388738734588,0.37,1.5,0.13,0.17,3.39928881549157,25.0,6.0,EnergyPlus Completed Successfully,7601656,17,0,1,53.84,2,2169.57,435.47,157656.77,9346.8,60,30,102.89885476604665,4.468126525893215,1488.510350126756
95,LHS-000095,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.19388738734588,0.37,1.6,0.19,0.27,4.4,24.5,4.6,EnergyPlus Completed Successfully,7135076,10,0,1,51.42,2,1925.36,386.45,141969.14,9347.52,60,60,89.28218809937998,3.8812705258932154,1291.534889965976
96,LHS-000096,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.19388738734588,0.45,1.5,0.17,0.24,4.4,25.5,4.0,EnergyPlus Completed Successfully,8311088,0,0,1,47.51,2,1879.02,377.15,127144.98,9344.73,60,120,86.69885476604665,3.7712415258932155,1254.1650046233551
97,LHS-000097,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.56888738734588,0.23,1.5,0.17,0.24,3.9,26.0,4.0,EnergyPlus Completed Successfully,8877282,0,0,1,42.56,2,2009.16,403.27,132509.96,9343.23,0,30,112.01944444444443,4.853674999999999,1620.4466303353288
98,LHS-000098,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.56888738734588,0.37,2.86184304,0.219,0.2409,3.9,24.5,4.6,EnergyPlus Completed Successfully,7577268,14,0,1,55.03,2,2138.39,429.21,161740.75,9347.04,30,30,110.19248293857888,4.774760262946606,1594.018239883879
99,LHS-000099,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.94388738734588,0.23,1.5,0.13,0.17,3.65,26.0,6.0,EnergyPlus Completed Successfully,8732784,16,0,2,7.1,2,2116.11,424.74,144880.39,9344.45,90,150,90.88578214906998,3.955729788839823,1314.7320999426306
100,LHS-000100,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.56888738734588,0.3,1.6,0.19,0.27,3.9,25.0,4.0,EnergyPlus Completed Successfully,7776383,0,0,1,44.56,2,2002.18,401.87,141629.46,9346.39,30,150,102.59803849413444,4.454682262946608,1484.158813511058
101,LHS-000101,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,5.56888738734588,0.23,1.6,0.19,0.27,4.15,24.5,6.0,EnergyPlus Completed Successfully,7173473,14,0,1,47.58,2,2036.55,408.77,153295.83,9346.54,30,0,104.5147051608011,4.532901262946607,1511.8848574749375
102,LHS-000102,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.31888738734588,0.3,2.86184304,0.219,0.2409,3.9,25.0,6.0,EnergyPlus Completed Successfully,8102513,0,0,1,46.55,2,2150.96,431.73,158356.35,9347.09,90,90,92.82744881573664,4.033195788839823,1342.8197879582128
103,LHS-000103,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.19388738734588,0.37,2.86184304,0.219,0.2409,3.39928881549157,24.0,6.66362,EnergyPlus Completed Successfully,7574151,0,0,1,32.84,2,2302.99,462.24,179356.63,9348.6,60,120,110.33496587715777,4.780250525893215,1596.0793641721268
104,LHS-000104,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.94388738734588,0.37,2.86184304,0.219,0.2409,3.65,26.0,6.0,EnergyPlus Completed Successfully,9105995,0,0,1,48.0,2,2205.43,442.66,151137.33,9344.3,90,90,95.86355992684776,4.1651697888398225,1386.7394489038945
105,LHS-000105,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.81888738734588,0.23,1.5,0.17,0.24,4.15,25.0,4.6,EnergyPlus Completed Successfully,7766658,0,0,1,41.43,2,1985.95,398.61,140697.34,9345.51,0,30,110.725,4.79866,1601.7215049916067
106,LHS-000106,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.94388738734588,0.37,1.5,0.17,0.24,3.39928881549157,25.5,6.0,EnergyPlus Completed Successfully,8408307,0,0,1,42.36,2,2290.4,459.72,160792.07,9344.71,90,90,100.60244881573665,4.373428788839823,1455.2910880377767
107,LHS-000107,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.19388738734588,0.23,1.5,0.15,0.2,3.39928881549157,24.0,5.3,EnergyPlus Completed Successfully,7469634,15,0,1,51.06,2,2156.5,432.84,164142.58,9348.07,120,150,84.10326508764885,3.66826205178643,1216.6178219092076
108,LHS-000108,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.94388738734588,0.45,1.5,0.17,0.24,4.15,25.0,4.0,EnergyPlus Completed Successfully,7663094,0,0,1,41.5,2,1932.37,387.86,137579.71,9344.94,0,120,107.7388888888889,4.671436,1558.525132149331
109,LHS-000109,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.94388738734588,0.23,1.5,0.15,0.2,3.9,25.5,4.0,EnergyPlus Completed Successfully,8434820,0,0,1,50.81,2,2046.66,410.8,138148.92,9344.43,90,90,87.01355992684776,3.786388788839823,1258.7174546011113
110,LHS-000110,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.94388738734588,0.45,1.5,0.17,0.24,3.65,25.5,5.3,EnergyPlus Completed Successfully,8278860,0,0,1,52.89,2,2102.04,421.91,146637.25,9344.27,0,60,117.19722222222222,5.078335999999999,1695.347131710215
111,LHS-000111,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.81888738734588,0.45,1.5,0.13,0.17,3.39928881549157,26.0,4.6,EnergyPlus Completed Successfully,8744465,10,0,2,3.59,2,2114.27,424.37,142790.34,9344.38,60,90,99.81552143271333,4.337112525893216,1443.90758375008
112,LHS-000112,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.81888738734588,0.45,2.86184304,0.219,0.2409,3.65,24.5,5.3,EnergyPlus Completed Successfully,7400508,0,0,1,26.36,2,2189.28,439.42,166220.78,9346.61,90,120,94.96355992684776,4.127655788839823,1373.7202630425945
113,LHS-000113,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.19388738734588,0.45,1.6,0.19,0.27,3.39928881549157,25.5,4.6,EnergyPlus Completed Successfully,8408484,13,0,2,0.42,2,2178.03,437.16,149906.9,9343.88,150,150,76.27074802622775,3.3326053147330383,1103.3144937042687
114,LHS-000114,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.56888738734588,0.3,1.5,0.17,0.24,3.65,24.0,6.66362,EnergyPlus Completed Successfully,7484752,0,0,1,35.63,2,2168.94,435.34,163392.51,9348.44,120,120,84.79770953209331,3.688308051786431,1226.6634900120628
115,LHS-000115,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.94388738734588,0.37,1.5,0.13,0.17,4.4,25.0,4.6,EnergyPlus Completed Successfully,7560367,15,0,1,54.82,2,1900.72,381.5,135986.17,9346.63,30,90,96.9397051608011,4.207729262946607,1402.3067098089957
116,LHS-000116,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.31888738734588,0.23,1.5,0.15,0.2,3.39928881549157,25.5,6.66362,EnergyPlus Completed Successfully,8262506,0,0,1,48.49,2,2228.7,447.33,157927.97,9344.25,30,60,115.22581627191221,4.988096262946607,1666.8292422933728
117,LHS-000117,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.31888738734588,0.45,1.5,0.13,0.17,4.4,24.5,4.0,EnergyPlus Completed Successfully,7107836,10,0,1,49.5,2,1899.48,381.25,140487.34,9347.28,90,90,78.80522659351442,3.430845788839823,1139.977657625365
118,LHS-000118,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.56888738734588,0.3,2.86184304,0.219,0.2409,4.4,25.0,5.3,EnergyPlus Completed Successfully,8158079,16,0,2,7.22,2,2049.59,411.38,149470.32,9346.2,0,90,114.27222222222221,4.9487749999999995,1653.0347776609904
119,LHS-000119,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.31888738734588,0.37,1.5,0.15,0.2,3.65,25.5,4.6,EnergyPlus Completed Successfully,8279981,12,0,2,3.63,2,2052.83,412.03,141604.36,9344.73,60,150,96.38774365493553,4.189773525893215,1394.322165994388
120,LHS-000120,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.19388738734588,0.3,1.6,0.19,0.27,4.4,25.0,5.3,EnergyPlus Completed Successfully,8022118,0,0,1,38.72,2,2017.56,404.96,145528.05,9346.74,150,90,67.32630358178329,2.944634314733038,973.9262885394969
121,LHS-000121,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.19388738734588,0.3,1.5,0.15,0.2,3.39928881549157,24.0,5.3,EnergyPlus Completed Successfully,7468916,0,0,1,30.13,2,2167.8,435.11,165765.5,9347.85,150,30,75.70130358178332,3.3054763147330393,1095.077045859928
122,LHS-000122,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.19388738734588,0.37,2.86184304,0.219,0.2409,3.9,24.5,5.3,EnergyPlus Completed Successfully,7269952,0,0,1,33.84,2,2087.25,418.94,157526.84,9348.25,90,30,89.27467103795887,3.8804767888398226,1291.426149944006
123,LHS-000123,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,5.56888738734588,0.23,1.5,0.13,0.17,4.15,24.5,4.6,EnergyPlus Completed Successfully,6984843,17,0,1,48.76,2,1942.98,389.99,143530.97,9347.56,120,120,72.20048730987108,3.1520470517864307,1044.4350706262737
124,LHS-000124,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.94388738734588,0.45,1.6,0.19,0.27,4.15,24.0,6.66362,EnergyPlus Completed Successfully,7632710,10,0,1,55.32,2,2145.22,430.58,165607.47,9349.93,0,90,119.60555555555555,5.173832999999999,1730.1855086909163
125,LHS-000125,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.19388738734588,0.37,2.86184304,0.219,0.2409,4.15,24.0,5.3,EnergyPlus Completed Successfully,7555431,15,0,1,51.55,2,2044.86,410.43,157097.45,9350.04,120,120,77.87826508764886,3.39460205178643,1126.5684530352157
126,LHS-000126,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.81888738734588,0.45,2.86184304,0.219,0.2409,3.9,25.0,4.6,EnergyPlus Completed Successfully,8167198,11,0,2,8.22,2,2137.67,429.06,155162.99,9344.64,150,0,74.02074802622775,3.2273763147330388,1070.7665290510186
127,LHS-000127,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.19388738734588,0.23,1.6,0.19,0.27,3.39928881549157,25.5,4.6,EnergyPlus Completed Successfully,8337278,13,0,2,6.58,2,2148.63,431.26,146385.1,9345.2,0,150,119.79444444444444,5.194470999999999,1732.9179304148936
128,LHS-000128,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.31888738734588,0.37,1.5,0.13,0.17,3.39928881549157,24.5,6.66362,EnergyPlus Completed Successfully,7031034,0,0,1,28.85,2,2243.04,450.21,171775.43,9347.33,90,30,97.96078214906997,4.248875788839823,1417.0773665745162
129,LHS-000129,2_HCM_ACCESS-CM2_SSP245_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.31888738734588,0.23,1.5,0.15,0.2,3.39928881549157,24.5,5.3,EnergyPlus Completed Successfully,7277513,0,0,1,37.88,2,2237.77,449.15,170213.7,9347.7,90,30,97.66633770462553,4.244455788839823,1412.818003298906
