#,Job_ID,WeatherFile,ModelFile,@@P1_Wall_R@@,@@P2_Roof_R@@,@@P3_Roof_Abs@@,@@P4_U@@,@@P4_SHGC@@,@@P4_VT@@,@@P5_COP@@,@@P6_ClgSetp@@,@@P7_LPD@@,Message,Warnings,Errors,Hours,Minutes,Seconds,Scenario,Climate_DeltaT,Total_Site_Energy_GJ,EUI_MJ_m2,Building_Area_m2,Cooling_Elec_GJ,IntLighting_Elec_GJ,IntEquip_Elec_GJ,Fans_Elec_GJ,Pumps_Elec_GJ,Electricity_EndUse_GJ,NaturalGas_EndUse_GJ,EUI_kWh_m2
247,LHS-000247,4_HCM_ACCESS-CM2_SSP585_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.56888738734588,0.23,1.5,0.17,0.24,4.15,24.5,5.3,EnergyPlus Completed Successfully,7238514,0,0,1,42.47,4,2.179,2042.08,409.88,4982.19,874.91,186.87,705.43,104.85,0.15,1933.36,108.72,113.856
248,LHS-000248,4_HCM_ACCESS-CM2_SSP585_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.81888738734588,0.45,1.5,0.17,0.24,3.65,25.5,5.3,EnergyPlus Completed Successfully,8403421,0,0,1,48.32,4,2.179,2154.93,432.53,4982.19,1008.75,186.87,705.43,84.0,0.15,2046.34,108.59,120.147
249,LHS-000249,4_HCM_ACCESS-CM2_SSP585_2050.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.94388738734588,0.3,2.86184304,0.219,0.2409,3.9,24.0,4.0,EnergyPlus Completed Successfully,7643632,0,0,1,31.8,4,2.179,2083.3,418.15,4982.19,950.81,141.54,705.43,115.42,0.15,1974.45,108.84,116.153
0,LHS-000000,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.19388738734588,0.37,2.86184304,0.219,0.2409,3.65,26.0,6.66362,EnergyPlus Completed Successfully,9663791,0,0,3,4.86,5,4.472,2633.67,528.62,4982.19,1417.68,231.98,705.43,108.68,0.15,2525.12,108.55,146.839
1,LHS-000001,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.31888738734588,0.23,1.5,0.13,0.17,3.9,24.0,4.6,EnergyPlus Completed Successfully,8133259,13,0,3,4.23,5,4.472,2285.46,458.73,4982.19,1122.06,164.08,705.43,123.79,0.15,2176.63,108.84,127.425
2,LHS-000002,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.31888738734588,0.23,1.5,0.17,0.24,3.39928881549157,25.0,4.6,EnergyPlus Completed Successfully,8542848,12,0,3,52.24,5,4.472,2500.79,501.95,4982.19,1310.51,162.74,705.43,152.17,0.15,2392.13,108.66,139.431
3,LHS-000003,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.81888738734588,0.37,1.5,0.13,0.17,4.15,26.0,6.66362,EnergyPlus Completed Successfully,9206829,0,0,3,4.69,5,4.472,2318.65,465.39,4982.19,1129.51,234.08,705.43,79.74,0.15,2210.11,108.54,129.275
4,LHS-000004,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,5.56888738734588,0.45,1.5,0.17,0.24,3.65,24.5,6.66362,EnergyPlus Completed Successfully,7961067,11,0,3,10.32,5,4.472,2480.84,497.94,4982.19,1251.96,232.16,705.43,121.2,0.15,2372.1,108.74,138.317
5,LHS-000005,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.94388738734588,0.23,2.86184304,0.219,0.2409,3.39928881549157,24.0,6.0,EnergyPlus Completed Successfully,8325831,11,0,3,11.16,5,4.472,2607.91,523.45,4982.19,1390.0,209.96,705.43,132.35,0.15,2499.05,108.86,145.403
6,LHS-000006,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.31888738734588,0.3,1.5,0.17,0.24,3.39928881549157,25.0,6.66362,EnergyPlus Completed Successfully,8588594,0,0,3,7.96,5,4.472,2589.61,519.77,4982.19,1356.29,232.16,705.43,125.72,0.15,2480.94,108.67,144.381
7,LHS-000007,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.94388738734588,0.37,1.6,0.19,0.27,3.65,25.0,6.0,EnergyPlus Completed Successfully,8741459,0,0,2,53.42,5,4.472,2533.52,508.52,4982.19,1315.32,209.7,705.43,133.06,0.15,2424.84,108.68,141.256
8,LHS-000008,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.19388738734588,0.23,1.5,0.15,0.2,3.65,25.0,4.0,EnergyPlus Completed Successfully,8734338,0,0,2,59.46,5,4.472,2497.87,501.36,4982.19,1317.74,142.14,705.43,162.64,0.15,2389.2,108.67,139.267
9,LHS-000009,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.81888738734588,0.3,1.6,0.19,0.27,3.65,24.5,4.0,EnergyPlus Completed Successfully,8286155,0,0,2,44.31,5,4.472,2430.46,487.83,4982.19,1263.48,141.37,705.43,150.18,0.15,2321.71,108.75,135.508
10,LHS-000010,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,5.56888738734588,0.3,2.86184304,0.219,0.2409,4.15,24.0,4.0,EnergyPlus Completed Successfully,8294040,9,0,3,51.36,5,4.472,2275.23,456.67,4982.19,1116.41,141.54,705.43,141.74,0.15,2166.37,108.86,126.853
11,LHS-000011,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.56888738734588,0.23,2.86184304,0.219,0.2409,4.15,24.0,6.66362,EnergyPlus Completed Successfully,8294631,10,0,3,51.24,5,4.472,2380.34,477.77,4982.19,1142.56,231.98,705.43,130.17,0.15,2271.48,108.86,132.714
12,LHS-000012,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.94388738734588,0.3,1.6,0.19,0.27,3.39928881549157,25.0,6.0,EnergyPlus Completed Successfully,8642499,0,0,2,55.73,5,4.472,2582.89,518.43,4982.19,1365.32,209.7,705.43,132.44,0.15,2474.22,108.68,144.008
13,LHS-000013,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.31888738734588,0.45,1.5,0.15,0.2,3.9,26.0,6.0,EnergyPlus Completed Successfully,9293537,0,0,3,50.96,5,4.472,2381.41,477.98,4982.19,1204.41,210.87,705.43,90.84,0.15,2272.87,108.54,132.772
14,LHS-000014,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.94388738734588,0.3,2.86184304,0.219,0.2409,4.4,25.0,4.0,EnergyPlus Completed Successfully,9118526,10,0,3,54.24,5,4.472,2350.06,471.69,4982.19,1172.32,141.54,705.43,160.83,0.15,2241.37,108.69,131.025
15,LHS-000015,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.31888738734588,0.37,1.5,0.13,0.17,4.4,25.5,6.0,EnergyPlus Completed Successfully,8863561,0,0,3,5.85,5,4.472,2273.22,456.27,4982.19,1071.24,211.85,705.43,114.77,0.15,2164.61,108.61,126.742
16,LHS-000016,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.56888738734588,0.37,1.5,0.17,0.24,3.65,24.5,4.0,EnergyPlus Completed Successfully,8176720,11,0,3,54.03,5,4.472,2416.79,485.09,4982.19,1250.8,141.64,705.43,148.92,0.15,2308.04,108.75,134.747
17,LHS-000017,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,5.56888738734588,0.45,1.6,0.19,0.27,3.9,25.5,6.66362,EnergyPlus Completed Successfully,9051040,0,0,3,3.57,5,4.472,2460.8,493.92,4982.19,1242.79,231.7,705.43,110.92,0.15,2352.18,108.62,137.2
18,LHS-000018,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,5.56888738734588,0.23,1.5,0.17,0.24,4.4,26.0,4.6,EnergyPlus Completed Successfully,9339554,13,0,3,53.73,5,4.472,2206.52,442.88,4982.19,1067.79,162.74,705.43,100.74,0.15,2097.99,108.54,123.022
19,LHS-000019,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.56888738734588,0.45,1.6,0.19,0.27,4.15,26.0,5.3,EnergyPlus Completed Successfully,9426471,0,0,3,50.31,5,4.472,2355.69,472.82,4982.19,1188.5,186.5,705.43,105.41,0.15,2247.14,108.54,131.339
20,LHS-000020,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.31888738734588,0.45,1.6,0.19,0.27,3.9,25.5,4.0,EnergyPlus Completed Successfully,8986623,0,0,3,50.2,5,4.472,2342.79,470.23,4982.19,1193.64,141.37,705.43,132.49,0.15,2234.18,108.61,130.619
21,LHS-000021,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.81888738734588,0.3,1.5,0.17,0.24,4.15,26.0,5.3,EnergyPlus Completed Successfully,9422805,0,0,3,5.5,5,4.472,2286.43,458.92,4982.19,1133.88,186.87,705.43,90.42,0.15,2177.89,108.54,127.478
22,LHS-000022,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.56888738734588,0.3,1.5,0.15,0.2,3.9,24.5,6.66362,EnergyPlus Completed Successfully,8191078,10,0,3,50.0,5,4.472,2478.02,497.38,4982.19,1239.27,232.99,705.43,130.22,0.15,2369.26,108.76,138.161
23,LHS-000023,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.31888738734588,0.23,2.86184304,0.219,0.2409,4.4,24.5,6.0,EnergyPlus Completed Successfully,8238359,0,0,2,59.45,5,4.472,2292.18,460.08,4982.19,1075.26,209.96,705.43,131.45,0.15,2183.42,108.77,127.8
24,LHS-000024,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.81888738734588,0.3,1.6,0.19,0.27,3.39928881549157,25.0,5.3,EnergyPlus Completed Successfully,8794003,11,0,3,53.02,5,4.472,2603.89,522.64,4982.19,1399.21,186.5,705.43,142.77,0.15,2495.21,108.68,145.178
25,LHS-000025,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.81888738734588,0.3,1.6,0.19,0.27,3.39928881549157,24.5,4.6,EnergyPlus Completed Successfully,8212821,12,0,3,49.66,5,4.472,2543.68,510.56,4982.19,1362.52,162.43,705.43,143.28,0.15,2434.93,108.75,141.822
26,LHS-000026,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.31888738734588,0.23,1.6,0.19,0.27,3.39928881549157,24.0,4.0,EnergyPlus Completed Successfully,8141412,14,0,3,49.35,5,4.472,2453.13,492.38,4982.19,1306.8,141.37,705.43,129.44,0.15,2344.28,108.85,136.772
27,LHS-000027,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.94388738734588,0.23,1.5,0.13,0.17,4.4,25.5,6.0,EnergyPlus Completed Successfully,8859338,14,0,3,52.6,5,4.472,2268.86,455.4,4982.19,1063.17,211.85,705.43,118.48,0.15,2160.26,108.61,126.5
28,LHS-000028,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.31888738734588,0.3,1.5,0.15,0.2,4.4,26.0,6.0,EnergyPlus Completed Successfully,9309194,0,0,2,2.89,5,4.472,2245.17,450.64,4982.19,1069.55,210.87,705.43,89.47,0.15,2136.63,108.54,125.178
29,LHS-000029,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.31888738734588,0.37,1.6,0.19,0.27,3.39928881549157,24.0,6.0,EnergyPlus Completed Successfully,8549991,8,0,2,2.57,5,4.472,2665.98,535.1,4982.19,1440.17,209.7,705.43,140.5,0.15,2557.12,108.86,148.639
30,LHS-000030,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.94388738734588,0.3,2.86184304,0.219,0.2409,4.15,24.0,4.6,EnergyPlus Completed Successfully,8438512,9,0,2,0.99,5,4.472,2324.06,466.47,4982.19,1143.25,162.62,705.43,142.62,0.15,2215.19,108.86,129.575
31,LHS-000031,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.31888738734588,0.45,1.5,0.15,0.2,3.39928881549157,25.5,4.6,EnergyPlus Completed Successfully,8869207,0,0,1,55.21,5,4.472,2486.97,499.17,4982.19,1329.64,163.32,705.43,118.71,0.15,2378.37,108.6,138.658
32,LHS-000032,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,6.81888738734588,0.3,1.5,0.13,0.17,3.65,25.0,5.3,EnergyPlus Completed Successfully,8502558,0,0,1,47.74,5,4.472,2465.54,494.87,4982.19,1254.95,188.4,705.43,146.8,0.15,2356.87,108.66,137.464
33,LHS-000033,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.94388738734588,0.37,1.5,0.13,0.17,3.65,26.0,4.6,EnergyPlus Completed Successfully,9319674,0,0,1,52.53,5,4.472,2494.72,500.73,4982.19,1339.56,164.08,705.43,115.85,0.15,2386.18,108.53,139.092
34,LHS-000034,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.19388738734588,0.23,1.5,0.13,0.17,3.39928881549157,25.5,4.6,EnergyPlus Completed Successfully,8726676,13,0,2,5.91,5,4.472,2454.95,492.75,4982.19,1289.8,164.08,705.43,125.77,0.15,2346.35,108.6,136.875
35,LHS-000035,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.94388738734588,0.3,2.86184304,0.219,0.2409,3.9,25.5,6.0,EnergyPlus Completed Successfully,9167456,0,0,1,50.12,5,4.472,2497.38,501.26,4982.19,1278.68,209.96,705.43,133.37,0.15,2388.76,108.62,139.239
36,LHS-000036,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.56888738734588,0.37,1.6,0.19,0.27,3.39928881549157,26.0,6.66362,EnergyPlus Completed Successfully,9470956,0,0,1,53.47,5,4.472,2676.69,537.25,4982.19,1470.04,231.7,705.43,99.63,0.15,2568.13,108.55,149.236
37,LHS-000037,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.81888738734588,0.37,2.86184304,0.219,0.2409,3.65,25.0,4.0,EnergyPlus Completed Successfully,9084942,10,0,2,5.84,5,4.472,2590.81,520.01,4982.19,1412.61,141.54,705.43,161.29,0.15,2482.12,108.69,144.447
38,LHS-000038,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.56888738734588,0.45,1.5,0.15,0.2,3.65,24.5,5.3,EnergyPlus Completed Successfully,7967901,9,0,1,54.8,5,4.472,2453.0,492.35,4982.19,1255.01,187.53,705.43,134.99,0.15,2344.25,108.74,136.764
39,LHS-000039,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.56888738734588,0.37,2.86184304,0.219,0.2409,4.15,25.5,6.0,EnergyPlus Completed Successfully,9195322,11,0,2,13.39,5,4.472,2443.25,490.4,4982.19,1220.88,209.96,705.43,137.04,0.15,2334.62,108.62,136.222
40,LHS-000040,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,4.94388738734588,0.37,2.86184304,0.219,0.2409,3.9,25.5,6.66362,EnergyPlus Completed Successfully,9104370,0,0,2,35.43,5,4.472,2507.47,503.29,4982.19,1277.07,231.98,705.43,123.02,0.15,2398.84,108.62,139.803
41,LHS-000041,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.94388738734588,0.45,1.5,0.15,0.2,3.65,25.0,6.66362,EnergyPlus Completed Successfully,8597251,1,0,2,8.4,5,4.472,2505.4,502.87,4982.19,1271.18,232.99,705.43,125.79,0.15,2396.73,108.67,139.686
42,LHS-000042,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.94388738734588,0.23,1.5,0.15,0.2,4.4,25.5,6.0,EnergyPlus Completed Successfully,8887200,11,0,2,16.35,5,4.472,2283.9,458.41,4982.19,1077.4,210.87,705.43,120.27,0.15,2175.29,108.61,127.336
43,LHS-000043,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.81888738734588,0.37,1.5,0.13,0.17,4.4,24.0,4.0,EnergyPlus Completed Successfully,8128718,9,0,1,52.59,5,4.472,2120.33,425.58,4982.19,976.76,142.8,705.43,125.25,0.15,2011.49,108.84,118.217
44,LHS-000044,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.19388738734588,0.45,1.5,0.13,0.17,3.9,25.5,6.0,EnergyPlus Completed Successfully,8828335,0,0,1,53.38,5,4.472,2360.78,473.84,4982.19,1165.97,211.85,705.43,107.6,0.15,2252.18,108.6,131.622
45,LHS-000045,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,5.56888738734588,0.23,1.5,0.13,0.17,4.15,25.0,6.66362,EnergyPlus Completed Successfully,8663092,0,0,1,49.66,5,4.472,2417.21,485.17,4982.19,1174.32,234.08,705.43,133.36,0.15,2308.54,108.68,134.769
46,LHS-000046,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,6.81888738734588,0.45,1.5,0.17,0.24,3.65,24.5,4.0,EnergyPlus Completed Successfully,7956068,0,0,1,55.62,5,4.472,2359.3,473.55,4982.19,1196.69,141.64,705.43,145.55,0.15,2250.57,108.73,131.542
47,LHS-000047,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.19388738734588,0.45,2.86184304,0.219,0.2409,3.9,25.5,4.6,EnergyPlus Completed Successfully,9140643,10,0,2,20.32,5,4.472,2451.92,492.14,4982.19,1265.15,162.62,705.43,148.83,0.15,2343.31,108.61,136.706
48,LHS-000048,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.56888738734588,0.45,1.5,0.13,0.17,3.9,24.5,5.3,EnergyPlus Completed Successfully,7776904,0,0,1,37.46,5,4.472,2313.46,464.35,4982.19,1119.34,188.4,705.43,130.27,0.15,2204.74,108.73,128.986
49,LHS-000049,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.19388738734588,0.37,2.86184304,0.219,0.2409,3.39928881549157,24.5,4.0,EnergyPlus Completed Successfully,8439998,0,0,1,43.93,5,4.472,2569.77,515.79,4982.19,1402.15,141.54,705.43,150.64,0.15,2461.01,108.77,143.275
50,LHS-000050,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.31888738734588,0.23,1.5,0.13,0.17,4.15,26.0,6.0,EnergyPlus Completed Successfully,9340496,0,0,1,57.43,5,4.472,2331.52,467.97,4982.19,1149.67,211.85,705.43,94.71,0.15,2222.98,108.54,129.992
51,LHS-000051,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.94388738734588,0.23,1.6,0.19,0.27,3.9,25.0,5.3,EnergyPlus Completed Successfully,8735808,0,0,1,43.76,5,4.472,2423.93,486.52,4982.19,1219.37,186.5,705.43,142.66,0.15,2315.25,108.68,135.144
52,LHS-000052,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,6.81888738734588,0.37,1.6,0.19,0.27,4.15,25.0,4.0,EnergyPlus Completed Successfully,8938211,8,0,2,13.02,5,4.472,2365.09,474.71,4982.19,1190.13,141.37,705.43,158.23,0.15,2256.41,108.68,131.864
53,LHS-000053,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.19388738734588,0.3,1.5,0.13,0.17,4.15,24.5,4.0,EnergyPlus Completed Successfully,7844506,0,0,1,45.19,5,4.472,2216.02,444.79,4982.19,1044.85,142.8,705.43,152.95,0.15,2107.29,108.73,123.553
54,LHS-000054,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.31888738734588,0.37,1.5,0.17,0.24,3.39928881549157,26.0,4.6,EnergyPlus Completed Successfully,9446471,0,0,1,58.0,5,4.472,2630.07,527.9,4982.19,1473.68,162.74,705.43,118.41,0.15,2521.54,108.54,146.639
55,LHS-000055,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.94388738734588,0.45,1.5,0.15,0.2,3.9,25.5,5.3,EnergyPlus Completed Successfully,8931008,0,0,1,50.77,5,4.472,2404.41,482.6,4982.19,1218.04,187.53,705.43,123.51,0.15,2295.8,108.61,134.056
56,LHS-000056,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,6.81888738734588,0.23,2.86184304,0.219,0.2409,4.15,26.0,4.0,EnergyPlus Completed Successfully,9425294,0,0,1,54.78,5,4.472,2307.76,463.2,4982.19,1169.33,141.54,705.43,121.67,0.15,2199.22,108.54,128.667
57,LHS-000057,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.31888738734588,0.45,2.86184304,0.219,0.2409,3.39928881549157,25.0,5.3,EnergyPlus Completed Successfully,9048643,7,0,2,10.87,5,4.472,2680.43,538.0,4982.19,1475.86,186.72,705.43,142.43,0.15,2571.74,108.69,149.444
58,LHS-000058,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,5.56888738734588,0.23,1.5,0.15,0.2,4.15,24.0,5.3,EnergyPlus Completed Successfully,8103958,0,0,1,48.11,5,4.472,2281.29,457.89,4982.19,1091.19,187.53,705.43,127.01,0.15,2172.45,108.84,127.192
59,LHS-000059,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,5.56888738734588,0.37,1.5,0.15,0.2,3.65,24.0,6.0,EnergyPlus Completed Successfully,8109005,9,0,1,50.19,5,4.472,2401.98,482.11,4982.19,1203.08,210.87,705.43,112.45,0.15,2293.14,108.84,133.919
60,LHS-000060,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,0.4802,4.94388738734588,0.37,1.5,0.15,0.2,4.15,26.0,5.3,EnergyPlus Completed Successfully,9447213,0,0,1,58.64,5,4.472,2380.29,477.76,4982.19,1205.2,187.53,705.43,112.3,0.15,2271.75,108.54,132.711
61,LHS-000061,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.3552,5.56888738734588,0.37,1.5,0.13,0.17,3.39928881549157,25.5,6.66362,EnergyPlus Completed Successfully,8792999,0,0,1,48.58,5,4.472,2558.6,513.55,4982.19,1346.44,234.08,705.43,102.71,0.15,2450.0,108.6,142.653
62,LHS-000062,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.31888738734588,0.23,1.5,0.13,0.17,3.39928881549157,26.0,5.3,EnergyPlus Completed Successfully,9264072,11,0,2,4.8,5,4.472,2518.04,505.41,4982.19,1362.22,188.4,705.43,92.16,0.15,2409.5,108.54,140.392
63,LHS-000063,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,2.9802,4.94388738734588,0.45,1.5,0.17,0.24,3.65,25.0,4.6,EnergyPlus Completed Successfully,8536656,11,0,2,4.6,5,4.472,2416.42,485.01,4982.19,1231.26,162.74,705.43,147.05,0.15,2307.76,108.66,134.725
64,LHS-000064,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,4.31888738734588,0.3,1.5,0.13,0.17,4.15,24.0,6.0,EnergyPlus Completed Successfully,8108527,11,0,1,48.08,5,4.472,2272.99,456.22,4982.19,1069.89,211.85,705.43,115.66,0.15,2164.15,108.84,126.728
65,LHS-000065,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.1052,4.31888738734588,0.23,1.5,0.15,0.2,4.4,24.5,5.3,EnergyPlus Completed Successfully,8001149,6,0,2,0.44,5,4.472,2236.21,448.84,4982.19,1036.23,187.53,705.43,136.98,0.15,2127.46,108.74,124.678
66,LHS-000066,5_HCM_ACCESS-CM2_SSP585_2080.epw,ASHRAE901_OfficeMedium_STD2019_HoChiMinh.idf,1.7302,6.81888738734588,0.37,2.86184304,0.219,0.2409,4.15,24.5,4.6,EnergyPlus Completed Successfully,8438541,0,0,1,51.29,5,4.472,2335.06,468.68,4982.19,1152.05,162.62,705.43,144.91,0.15,2226.29,108.77,130.189
